W,144,71,56,88,.636,8,26,.308,24,33,.727,18,61,27,15,2,11,26,20,74,.270,10,47,.213,21,27,.778,8,21,9,5,1,20,28
W,93,59,33,55,.600,8,17,.471,19,29,.655,5,32,23,5,2,8,25,20,59,.339,2,15,.133,17,30,.567,10,27,5,1,1,11,28
W,74,69,24,66,.364,5,21,.238,21,25,.840,17,41,13,3,5,4,15,27,71,.380,7,22,.318,8,9,.889,16,36,10,1,6,7,18
L,75,85,26,59,.441,8,18,.444,15,21,.714,9,23,11,5,1,13,19,27,52,.519,9,20,.450,22,24,.917,7,31,14,8,5,11,21
W,89,73,30,53,.566,7,16,.438,22,32,.688,9,29,17,7,2,12,24,24,52,.462,6,15,.400,19,29,.655,6,23,11,5,0,13,26
W,78,76,27,64,.422,7,19,.368,17,22,.773,9,26,11,7,3,6,19,25,50,.500,8,21,.381,18,24,.750,7,31,15,2,10,14,17
W,85,71,29,51,.569,3,11,.273,24,31,.774,3,31,11,9,6,12,19,25,65,.385,8,28,.286,13,16,.813,9,25,10,6,2,14,24
W,93,66,36,66,.545,10,21,.476,11,16,.688,10,42,19,8,3,14,19,23,62,.371,9,27,.333,11,16,.688,9,24,8,6,1,12,17
W,94,86,29,62,.468,10,28,.357,26,30,.867,13,37,19,3,1,10,22,31,63,.492,8,23,.348,16,21,.762,7,24,16,3,4,8,24
W,74,68,27,68,.397,4,16,.250,16,26,.615,13,36,14,11,6,7,16,24,58,.414,7,22,.318,13,16,.813,7,37,14,4,9,18,23
W,88,52,37,58,.638,8,18,.444,6,15,.400,7,33,21,8,3,10,18,19,53,.358,4,13,.308,10,14,.714,7,21,9,6,1,14,13
W,92,54,34,68,.500,7,19,.368,17,22,.773,11,42,18,10,3,8,19,20,57,.351,5,17,.294,9,19,.474,7,29,8,6,0,13,20
L,73,81,29,70,.414,3,17,.176,12,15,.800,11,30,10,3,4,6,22,25,58,.431,12,26,.462,19,28,.679,9,35,16,3,4,6,17
L,69,88,24,62,.387,7,15,.467,14,20,.700,13,29,14,8,3,12,21,31,55,.564,10,21,.476,16,22,.727,10,35,18,6,10,14,21
W,77,72,24,49,.490,6,15,.400,23,30,.767,6,21,17,9,4,8,18,28,58,.483,5,15,.333,11,16,.688,14,35,15,2,1,17,24
L,55,60,19,53,.358,3,15,.200,14,18,.778,6,29,6,1,2,8,18,22,53,.415,4,15,.267,12,13,.923,6,35,8,4,4,13,19
W,78,58,26,54,.481,7,16,.438,19,24,.792,8,36,13,9,1,19,25,19,56,.339,4,21,.190,16,27,.593,8,28,7,9,6,17,21
L,68,71,26,55,.473,7,22,.318,9,15,.600,9,31,15,6,4,13,23,24,57,.421,5,22,.227,18,25,.720,13,34,17,6,1,11,17
L,64,72,21,64,.328,7,16,.438,15,20,.750,16,42,7,6,1,11,26,23,55,.418,6,24,.250,20,33,.606,8,35,13,3,5,9,20
W,67,53,18,45,.400,6,16,.375,25,29,.862,8,31,8,3,2,12,18,21,54,.389,5,17,.294,6,13,.462,7,25,11,2,6,12,26
L,69,75,28,67,.418,5,16,.313,8,12,.667,12,26,14,8,5,8,19,24,46,.522,10,17,.588,17,21,.810,6,30,17,2,12,14,16
W,87,76,25,48,.521,6,14,.429,31,38,.816,8,29,8,4,10,11,16,28,62,.452,9,22,.409,11,16,.688,6,20,15,7,1,9,29
W,89,56,31,65,.477,12,25,.480,15,22,.682,7,40,22,14,4,14,26,15,49,.306,8,22,.364,18,32,.563,5,29,10,7,7,21,16
W,81,75,29,52,.558,5,10,.500,18,22,.818,6,28,13,9,3,14,16,28,58,.483,8,18,.444,11,16,.688,7,21,20,7,7,14,16
L,57,74,22,66,.333,8,22,.364,5,8,.625,11,28,10,4,3,9,15,29,51,.569,9,18,.500,7,10,.700,2,32,12,6,5,15,15
W,88,75,28,65,.431,13,27,.481,19,24,.792,8,36,20,5,5,6,19,23,55,.418,9,25,.360,20,26,.769,3,32,11,1,5,10,21
L,67,77,24,62,.387,6,19,.316,13,22,.591,11,33,11,5,1,6,19,25,54,.463,8,26,.308,19,21,.905,4,34,18,3,7,8,18
W (1 OT),90,87,27,63,.429,8,15,.533,28,44,.636,8,30,14,13,4,8,19,30,61,.492,7,19,.368,20,24,.833,7,34,14,4,5,23,32
W,85,78,26,51,.510,8,18,.444,25,32,.781,3,27,12,4,7,10,18,28,67,.418,6,19,.316,16,18,.889,8,31,10,6,4,9,19
W,95,74,32,57,.561,8,20,.400,23,35,.657,8,29,16,5,2,12,23,25,52,.481,5,17,.294,19,28,.679,4,23,11,6,3,15,23
